Tabla de posiciones ; PJ ; G ; E ; P ; GF ; GC ; DF ; Pts;
Grupo A
Bayern Múnich;6;5;1;0;18;5;13;16
Atlético de Madrid;6;2;3;1;7;8;-1;9
Red Bull Salzburgo;6;1;1;4;10;17;-7;4
Lokomotiv Moscú;6;0;3;3;5;10;-5;3
Grupo B
Real Madrid;6;3;1;2;11;9;2;10
B. Mönchengladbach;6;2;2;2;16;9;7;8
Shakhtar Donetsk;6;2;2;2;5;12;-7;8
Inter;6;1;3;2;7;9;-2;6
Grupo C
Manchester City;6;5;1;0;13;1;12;16
Porto;6;4;1;1;10;3;7;13
Olympiacos;6;1;0;5;2;10;-8;3
Olympique de Marsella;6;1;0;5;2;13;-11;3
Grupo D
Liverpool;6;4;1;1;10;3;7;13
Atalanta;6;3;2;1;10;8;2;11
Ajax;6;2;1;3;7;7;0;7
Midtjylland;6;0;2;4;4;13;-9;2
Grupo E
Chelsea;6;4;2;0;14;2;12;14
Sevilla;6;4;1;1;9;8;1;13
Krasnodar;6;1;2;3;6;11;-5;5
Stade Rennes;6;0;1;5;3;11;-8;1
Grupo F
Borussia Dortmund;6;4;1;1;12;5;7;13
Lazio;6;2;4;0;11;7;4;10
Club Brujas;6;2;2;2;8;10;-2;8
Zenit;6;0;1;5;4;13;-9;1
Grupo G
Juventus;6;5;0;1;14;4;10;15
Barcelona;6;5;0;1;16;5;11;15
Dynamo Kyev;6;1;1;4;4;13;-9;4
Ferencváros;6;0;1;5;5;17;-12;1
Grupo H
PSG;6;4;0;2;13;6;7;12
RB Leipzig;6;4;0;2;11;12;-1;12
Manchester United;6;3;0;3;15;10;5;9
Istanbul Basaksehir;6;1;0;5;7;18;-11;3
Fase de Grupos;-;Grupo A - Fecha 6
Red Bull Salzburgo;0; - ;2 ;Atlético de Madrid;
Bayern Múnich;2; - ;0 ;Lokomotiv Moscú;
Fase de Grupos;-;Grupo B - Fecha 6
Inter;0; - ;0 ;Shakhtar Donetsk;
Real Madrid;2; - ;0 ;B. Mönchengladbach;
Fase de Grupos;-;Grupo C - Fecha 6
Olympiacos;0; - ;2 ;Porto;
Manchester City;3; - ;0 ;Olympique de Marsella;
Fase de Grupos;-;Grupo D - Fecha 6
Midtjylland;1; - ;1 ;Liverpool;
Ajax;0; - ;1 ;Atalanta;
Fase de Grupos;-;Grupo E - Fecha 6
Stade Rennes;1; - ;3 ;Sevilla;
Chelsea;1; - ;1 ;Krasnodar;
Fase de Grupos;-;Grupo F - Fecha 6
Lazio;2; - ;2 ;Club Brujas;
Zenit;1; - ;2 ;Borussia Dortmund;
Fase de Grupos;-;Grupo G - Fecha 6
Dynamo Kyev;1; - ;0 ;Ferencváros;
Barcelona;0; - ;3 ;Juventus;
Fase de Grupos;-;Grupo H - Fecha 6
RB Leipzig;3; - ;2 ;Manchester United;
PSG;5; - ;1 ;Istanbul Basaksehir;
Octavos de Final;-;Llave 1
B. Mönchengladbach;0; - ;2 ;Manchester City - ida; - ;fecha:24/02/2021; hora:17:00:00
Manchester City;; vs ;;B. Mönchengladbach - vuelta; - ;fecha:16/03/2021; hora:17:00:00
Octavos de Final;-;Llave 2
Lazio;1; - ;4 ;Bayern Múnich - ida; - ;fecha:23/02/2021; hora:17:00:00
Bayern Múnich;; vs ;;Lazio - vuelta; - ;fecha:17/03/2021; hora:17:00:00
Octavos de Final;-;Llave 3
